NCO_Code,Job_Title
8156.1600,"Seat Laster, Machine/Lasting Machine"
8156.1700,"Splitter, Machine/Splitting Machine"
8156.1800,"Heeler, Machine/Heel Attacher"
8156.1900,"Heel Compressor, Machine (Footwear)"
8156.2000,"Sole Leveller, Machine"
8156.2100,"Trimmer, Machine"
8156.2200,"Edge Setter, Machine"
8156.2300,Edge Burnisher
8156.2400,Heel Padding Machine Operator
8156.2500,Eyeleting Machine Operator
8156.2501,Pre-Assembly Operator
8156.2600,Riveting Machine Operator
8156.2601,Helper – Bottom Making (Footwear)
8156.2602,Helper – Upper Making (Footwear)
8156.2603,Helper – Finishing (Footwear)
8156.9900,"Cutting, Lasting and Sewing Machine"
8157.0100,Washing Machine Operator
8157.0200,Drying Machine Operator
8157.0300,"Dry Cleaner, Machine"
8157.0400,"Presser, Machine/Ironing Operator"
8157.0401,Pressman
8159.0100,"Folder, Machine/Folding Machine Operator"
8159.0200,"Splicing – Machine Operator, Automatic"
8159.0300,Balling – Machine Operator (Textile)
8159.0400,Press Operator
8159.9900,"Leather Cutters, Lasters and Sewers and"
8160.0300,Pasteurising Plant Operator (Dairy)
8160.0400,Mixing Tank Operator
8160.0500,Dairy Processing Equipment Operator
8160.0700,"Miller, Food Grains"
8160.0800,"Husker, Machine (Food Grains)"
8160.0900,"Rollerman, (Food Grains)"
8160.1000,Flour Mill Operator
8160.1100,"Siever, Machine"
8160.1200,"Oil Crusher Operator, Power"
8160.1300,Filter Press Operator (Oil)
8160.1500,Wafer Baking Machine Operator (Baking)
8160.1600,Cooker Operator
8160.1700,Cutting Machine Operator (Confectionery)
8160.1800,"Chocolate Maker, Helper"
8160.1900,"Flake Miller, Wheat and Oats (Grain -Feed"
8160.2000,Noodle Press Operator
8160.2200,Peeling Machine Operator (Food Canning
8160.2300,Pitting Machine Operator (Food Canning
8160.2400,Fruit Press Operator (Food Canning and
8160.2500,Seaming Machine Operator (Food Canning
8160.2600,Retort Operator (Food Canning and
8160.2700,Processing Man (Food Can ning and
8160.2800,Panman (Food Canning and Preserving)
8160.2900,Exhaust Box Operator (Food Canning and
8160.3000,Foodstuff Freezer
8160.3100,Peanut Blancher
8160.3200,Dehydrator Tender (Canning &
8160.3300,Refining – Machine Operator (Oil & Grease)
8160.3400,"Crusher Operator, Sugarcane"
8160.3500,Filter Pressman
8160.3600,Dorr Clarifier Operator
8160.3700,"Evaporator Operator, Sugar"
8160.3800,"Panman, Sugar"
8160.3900,Crystalizerman
8160.4000,Centrifugal Man
8160.4100,Magmaman
8160.4200,Cutter Driver
8160.4300,"Cane Carrier Driver, Mill House"
8160.4400,Raw Juice Tank Pump Attendant
8160.4500,Juice Measuring Man
8160.4600,Lime Juice Tank Attendant
8160.4700,Juice Heater Man
8160.4800,Juice Heater Helper
8160.4900,Carbonation Man
8160.5000,Carbonation Storage Tank Attendant
8160.5100,"Sulphitation Man, Sugar"
8160.5200,"Eliminator Attendant, Sugar"
8160.5300,"Settling Tank Man, Sugar"
8160.5400,Works Poor Attendant
8160.5500,Gur Maker
8160.5700,Tea Maker
8160.5800,Withering Loft Attendant (Tea)
8160.5900,Roller Attendant
8160.6000,Pulp Houseman (Coffee)
8160.6100,Peeling Machine Attendant (Coffee)
8160.6200,Firing Machine Attendant (Tea)
8160.6300,Tea Blender
8160.6400,Coffee Blender
8160.6500,Coffee Roaster
8160.6600,"Roaster, Cocoa Bean"
8160.6800,Brew Master
8160.6900,Malt Maker
8160.7000,Masher
8160.7100,Fermentation Man
8160.7200,Yeast Maker
8160.7300,Malt Vinegar Maker
8160.7400,Filterman
8160.7500,"Pasteuriser, Brewery"
8160.7600,Syrup Plant Operator
8160.7700,Syrup Maker
8160.7800,Syrup Mixing Plant Operator
8160.7900,Syruper
8160.8000,Bottling Plant In -Charge
8160.8100,"Bottle Washer, Machine"
8160.8200,Carbonator Machine Attendant
8160.8300,"Filler, Aerated Water"
8160.8400,"Filler, Aerated Water, Hand Machine"
8160.8600,"Drier and Cooler Operator, Tobacco"
8160.8700,"Cutting Machine Operator, Tobacco"
8160.8800,Cigarette Making Machine Operator
8160.8900,Stingy Cigarette Slitting Machine Ope rator
8160.9900,Food and Related Products Machine
8171.0100,"Chipperman, Paper Pulp"
8171.0200,"Grinder, Paper Pulp"
8171.0400,"Sorter, Paper Pulp"
8171.0500,"Cutter, Paper Pulp"
8171.0600,"Liquor Maker, Paper Pulp"
8171.0800,"Causticman, Paper Pulp/Causticizing"
8171.0900,"Bleacher, Paper Pulp"
8171.1100,"Agitator, Paper Pulp"
8171.1200,"Machine Operator, Paper"
8171.1400,"Wire Boy, Paper"
8171.1600,"Cutter, Paper"
8171.1700,"Finisher, Paper"
8171.1800,"Vat Man, Handmade Paper"
8171.1900,"Transferor, Handmade Paper"
8171.2000,"Tub-Sizer, Handmade Paper"
8171.2100,"Drier, Handmade Paper"
8171.2200,"Presser, Handmade Paper"
8171.2400,"Calenderman, Handmade Paper"
8171.2500,"Coating Machine Operator, Hardboard"
8171.9900,"Pulp and Papermaking Plant Operators,"
8172.0100,"Wood Sawyer, Machine, General"
8172.0200,"Wood Sawyer, Edger"
8172.0300,Band Saw Operator
8172.0400,Circular Saw Operator
8172.0700,Veneer Cutter
8172.0800,Peeling Machine Operator
8172.0900,"Barrel -Lathe Operator, Outside (Wood"
8172.1000,Wood Chopping Machine Operator
8172.1100,Core Laying Machine Operator
8172.1200,"Core Layer, Plywood"
8172.9900,Wood Processing Plant Operators and
8181.0100,Blowing Machine Operator (Glass)
8181.0200,"Machineman, Sheet Glass"
8181.0300,Pressman (Glass)
8181.0400,Pressman (Ceramics)
8181.0500,"Extruding Press Operator, Clay"
8181.0600,Rollerman (Glass)
8181.0700,Pressman (Abrasive)
8181.0800,Tube and Rod Drawer (Glass)
8181.1000,Polisher (Glass Manufacturing)
8181.1100,"Modeller, Pottery and Porcelain"
8181.1200,"Furnace Man, Glass/Furnace Operator"
8181.1400,Annealer (Glass Product)
8181.1500,"Kiln Man, Pottery and Porcelain"
8181.1600,"Kiln Loader, Pottery and Porcelain"
8181.1700,"Kiln Man, Brick and Tile"
8181.1800,"Kiln Loader, Brick and Tile"
8181.1900,Bricklayer (Brick & Tile)
8181.2000,Graduating Machine Operator (Glass)
8181.2100,Batch Mixer (Glass)
8181.2200,Abrasive Mixer
8181.2300,Mixing Machine Operator (Abrasive)
8181.2400,Ball Mill Operator (Cement & Ceramics)
8181.2500,Pug Mill Operator (Ceramics)
8181.2600,Shaving Machine Operator (Abrasive)
8181.2700,Slip Maker (Ceramics)
8181.2800,Glaze Maker
8181.2900,Edge Operator (Abrasive)
8181.3000,Wet Disk Operator (Abrasive)
8181.3100,Burner Cement
8181.3200,Clay Modeller
8181.3300,Fiberglass – Machine Operator
8181.3400,Furnace Helper
8181.9900,"Glass and Ceramics Plant Operators, Other"
8182.0100,"Boiler, Tindal"
8182.0200,"Boiler, Attendant"
8182.0300,"Boiler, Fireman"
8182.0400,Boiler House Operatives
8182.0500,"Serang , Engine Room/Engine Bosun"
8182.0600,"Tindal, Engine Room"
8182.0800,"Fireman, Locomotive"
8182.9900,"Ships’ Engine Room Ratings, Other"
8183.0100,"Building Insulator, Machine"
8189.0100,"Gem Grinder, Machine"
8189.0200,"Gem Polisher, Machine"
8189.0301,CAM Machine Operator
8189.0401,Laser Sawing Machine Operator
8189.0405,Blade  Sawyer
8189.0501,Casting Machine Operator
8189.0601,Symmetry Analyser Machine Operator
8189.0701,Pantograph Machine Operator
8190.0100,"Saw Grinder, Machine"
8211.0100,"Assembler, Workshop Machine and"
8211.0101,Mechanical Sub -Assembly Technician
8211.0200,Assembler Printing Machinery
8211.0300,"Assembler, Textile Machinery"
8211.0400,"Assembler, Refrigerator and Air -"
8211.0500,"Assembler, Stationary Petrol Engine"
8211.0600,"Assembler, Stationary Diesel Engine"
8211.0700,"Assembler, Tractor"
8211.0800,"Assembler, Turbine and Steam Engine"
8211.0900,Assembler Loco Engines
8211.1000,"Erector, Machine and Equipment"
8211.1100,"Assembler, Continuity"
8211.1200,"Assembler, Automobile"
8211.1201,Vehicle Assembly Fitter
8211.1202,Fitter -Mechanical Assembly
8211.1300,"Assembler, Motor Cycle"
8211.1400,"Assembler, Frame, Aircraft"
8212.0100,Battery Assembler
8212.0200,Assembler Dry Cell (Battery Manufacturing)
8212.0300,Battery Repairer
8212.0400,"Assembler, Electrical Accessories"
8212.0401,"Cutting, Crimping and Connector Assembly"
8212.0402,Electrical Assembly Operator
8212.0500,Electric Motor Winder
8212.0600,"Calibrator, Electrical"
8212.0700,Assembler Precision Instrument
8212.0800,Assembly Operator (Telephone Equipment
8212.0900,Assembly Operator (Radio Manufacturing)
8212.1000,"Form Layer, Cable (Telephone Equipment"
8212.1100,"Cable Maker, Rack Wiring (Telephone &"
8212.1200,"Operator, Rack Wiring (Telephone &"
8212.1301,RAC Assembly Operator
8212.1401,Assembly Operator – TV
8212.1501,Mechanical Assembly Operator
8212.1601,Manual Insertion Operation
8212.1602,Through Hole Assembly Operator
8212.1603,Pick and Place Assembly Operator
8212.1604,Reflow Oven Soldering Operator
8212.1605,Stencil Printing Operator
8212.1606,Component Preparation Operator
8212.1607,Box-Building Assembly Technician
8212.1701,Wire Bonding Operator
8212.1702,Die Bonding Operator
8212.1801,Assembly Operator Capacitor
8212.1802,Winding Operator
8212.1803,Vacuum Plant Operator
8212.1804,"Coating, Curing and Marking Operator"
8212.1805,Masking Machine Operator
8212.1806,Pressing Machine Operator
8212.1807,Manual Soldering Technician
8212.1808,Wave Soldering Machine Operator
8212.1901,Welding Operator
8212.1902,Silicone Painting Operator
8212.1903,Sorting Operator
8212.1904,Capping Machine Operator
8212.2001,Energy Meter Assembly Operator
8212.2002,PLC Assembly Operator
8212.2003,UPS Assembly Operator
8212.2101,Final Assembly Operator -Magnetics
8212.2201,Assembly Operator – PMD and X -Ray
8212.2202,Box Assembly Operator
8212.2301,Module Soldering Operator
8212.2302,Module Assembly Technician
8212.2401,Electrical Technician
8212.2501,Inner Layer and Pressing Operator
8212.2502,Drilling Operator
8212.2503,Routing Operator
8212.2504,Solder Masking & Legend Printing Operator
8212.2601,Electronic Sub -Assembly Technician
8212.2701,PCB Assembly Operator
8212.9900,Electrical and Electronic Equipment
8219.0100,"Assembler, Bicycle"
8219.0200,"Assembler, Sewing Machine"
8219.0300,Assembler (Plastic Product)
8219.0400,"Assembler, Metal Furniture"
8219.9900,"Paper Board, Textile and Related Products"
8311.0100,"Loco Driver, Mines"
8311.0200,"Driver, Railway Engine (Steam)"
8311.0300,"Driver, Railway Engine (Diesel)"
8311.0400,"Driver, Railway Engine (Electrical)"
8311.0500,"Driver, Shunting (Loco)"
8311.0601,Locomotive Driver
8312.0100,"Signalman, Railway"
8312.0200,Shunting Worker
8312.0300,"Points Man, Railway"
8312.0400,"Traffic Shunter, Railway"
8312.0500,"Braker, Passenger Train"
8312.9900,"Pointsmen, Signalmen and Shunters,"
8321.0101,Driver Auto Rickshaw
8321.0200,Despatch Rider
8321.0201,Delivery Associate/Two Wheeler Delivery
8321.9900,"Motorcycle Drivers, Other"
8322.0100,"Driver, Car"
8322.0101,"Chauffer, Driver Personal"
8322.0102,"Chauffer, Cab Driver"
8322.0201,"Driver, Taxi"
8322.0301,"Driver, Ambulance"
8322.0501,Light Motor Vehicle Driver
8322.9900,"Car, Taxi and Van Drivers, Other"
8331.0100,Tram Car Driver
8331.0200,Trolley Driver
8331.0300,"Driver, Bus"
8331.0301,Commercial Vehicle Driver
8331.0302,Commercial Vehicle Driver – Assistant
8331.0400,"Driver, Fire Brigade Vehicles"
8331.0500,Driver Road Test
8331.0501,Test Driver
8331.0600,"Signalman, Tram"
8331.9900,"Bus and Tram Drivers, Other"
8332.0100,Driver Truck
8332.0200,Tram Car Driver (Mines)
8332.9900,"Heavy Truck and Lorry Drivers, Other"
8341.0101,"Tractor Operator, Farm"
8341.0200,"Operator, Farm Machines"
8341.0201,Harvesting Machine Operator
8341.0300,"Tractor Driver, Construction"
8341.9900,"Farm Machinery Operators, Other"
8342.0101,Bulldozer Operator
8342.0200,Scrapper Operator
8342.0301,Scrapper Loader Operator/Loader Operator
8342.0400,Grader Operator
8342.0501,Power Shovel Operator/Excavator Operator
8342.0600,Bucket Wheel Excavator Operator
8342.0700,Trench Digging Machine Operator
8342.0800,Dragline Operator
8342.0900,Dredger Operator
8342.1000,Boom Driver
8342.1100,Pile Driver
8342.1201,Dumper Operator/Dumper/Tipper Operator
8342.1202,Dumper Operator
8342.1300,Scoop Truck Operator
8342.1400,Tripler Machine Operator
8342.1500,Conveyor Operator
8342.1600,Spreader Operator
8342.1700,Road Roller Driver
8342.1800,Bitumen Mixing Machine Operator
8342.1900,"Sand Blast Operator, Construction"
8342.2001,Excavator Operator
8342.2101,Mobile Equipment Operator
8342.2201,Stoking Car Operator Ferro Alloys
8342.9900,"Earth Moving and Related Plant Operators,"
8343.0100,"Driver, Steam Crane"
8343.0200,"Crane Operator, Diesel Electric"
8343.0300,"Crane Operator, Pneumatic"
8343.0400,"Crane Operator, Hydraulic"
8343.0500,Mobile Crane Operator
8343.0501,EOT Crane Operator
8343.0600,"Crane Operator, Gantry"
8343.0700,Overhead Crane Operator
8343.0800,Derrick Crane Operator
8343.0900,"Derrick Crane Operator, Magnetic"
8343.1000,"Crane Driver, Hammer Head"
8343.1100,Winchman
8343.1200,Hoist Operator
8343.1300,Bridge Opening Operator
8343.1400,Winding Engineman
8343.1500,Haulage Engine Driver
8343.1600,"Crane and Hoist Operators, Other"
8343.1700,Aerial Ropeway Operator
8343.1800,Liftman
8343.9900,"Crane, Hoist and Related Plant Operators,"
8344.0100,Lift Truck Operator
8344.0201,Fork Lift Truck Operator/Fork Lift
8344.9900,"Lift Truck Operator, Other"
8350.0100,"Serang, Deck/Bosun"
8350.0300,Seaconny/OS (Ordinary Seaman)
8350.0400,Lascar/OS (Ordinary Seaman)
8350.0500,"Driver, Launch/Tug Master"
8350.0600,Boatman
8350.0700,Rudderman
8350.0800,Oarsman
8350.9900,"Ships’ Deck Ratings, Barge Crews and"
9111.0100,Domestic Servant
9111.0200,Char Dust Cleaner and Salvager
9111.0300,"Cleaner, Home Restoration Service"
9111.9900,"Domestic and Related Helpers, Cleaners and"
9112.0100,"Dusting Man, Office; Farash,"
9112.0200,Cleaner Hospital
9112.9900,"Helpers and Cleaners in Offices, Hotels and"
9121.0100,Dhobi
9121.0200,"Laundry Workers (Marker, Sorter)"
9121.0300,"Dry Cleaner, Hand"
9121.0400,Spot Remover
9121.0500,Rug Cleaner
9121.0600,"Presser, Hand"
9121.0700,"Dry Cleaner, Spot"
9121.9900,"Launderers, Dry Cleaners and Pressers,"
9122.0100,"Cleaner, Window"
9122.0201,Washer
9122.0301,Driving Assistant
9122.9900,"Vehicle, Window and Related Cleaners,"
9211.0100,Ploughman
9211.0200,"Labourer, Agriculture"
9211.0300,Picker (Tobacco)
9211.9900,"Farm Hands and Labourers, Other"
9215.0100,"Labourer, Plantation"
9215.0200,Tappers
9215.9900,"Forestry Labourers and Related Workers,"
9311.0100,"Mines, Quarrymen, Related Workers"
9311.0101,Mazdoor/Helper
9311.0200,Digger (Mine & Quarry)
9311.9900,"Mining and Quarrying Labourers, Other"
9312.0100,"Labourer, Other"
9312.0200,Track Repairer (Rail Transport)
9312.9900,"Construction and Maintenance Labourers,"
9313.0100,Well Digger Helper
9313.0201,Helper Bar Bender and Fixer
9313.0301,Helper Mason
9313.0401,Helper Carpenter – Shuttering & Scaffolding
9313.0501,Helper Electrician
9313.0601,Helper Laboratory and Field Technician
9313.0701,Helper Painter and Decorator
9313.9900,"Building Construction Labourers, Other"
9321.0101,"Packer, Hand"
9321.0102,Packager and Despatcher
9321.0201,Labeller
9321.0205,Tagger and Labeller
9321.0300,Stenciler
9321.0400,"Stamper, Hand"
9321.1101,Weigher
9321.1102,Issuing and Return In -Charge
9321.1103,Diamond Bagger and Flueter
9321.1200,Counter
9321.1300,"Container Washer, Machine"
9321.1401,Machining Assistant or Helper
9321.9900,"Hand Packers, Others"
9329.0100,"Khatedar, Salt Production"
9329.0200,"Mukadam, Salt Production"
9329.0300,Salt Reclamation Worker
9329.0400,Checker
9329.0500,Tester
9329.0600,Sorter
9329.0701,Accessory Fitter
9329.0801,Parts Picker
9331.0100,"Driver, Cycle Rickshaw"
9331.0300,Hand Cart Man
9331.0400,"Traffic Hand, Gliding"
9331.0600,Transport Equipment Operators and
9331.0700,Transport Service Operator
9331.9900,"Hand Pedal Vehicle Drivers, Other"
9332.0100,Horse Carriage Driver
9332.0200,Cart Driver
9332.0300,Mahout
9332.0400,Pack Animal Driver
9332.0500,"Supervisor, Animal -Drawn and Manually"
9332.9900,"Animal and Animal Drawn Vehicle Drivers,"
9333.0100,Loader and Unloader
9333.0101,Loader/Loading and Unloading Operator
9333.0201,Warehouse Worker
9333.0202,"Loader, Transport"
9333.9900,"Freight Handlers, Other"
9412.0100,Kitchen Helper
9510.0100,Boot Polisher
9510.0200,Bill Poster
9510.9900,Shoe Cleaning and Other Street Services
9520.0100,Hawker
9520.9900,"Street Vendors, Non -Food Products, Other"
9611.0100,Garbage Collector (Motor Transport)
9611.0201,E-Waste Collector
9611.9900,"Garbage Collectors, Other"
9613.0300,"Sweeper, Dry"
9613.0400,"Sweeper, Wet"
9613.0500,"Sweeper, Sewer"
9613.9900,"Sweepers and Related Labourers, Other"
9621.0300,Caddie
9621.0400,Bellhop (Hotel & Restaurant)
9621.0500,"Porter, Baggage (Hotel & Restaurant)"
9621.0600,(Letter Box Peon) Post Man
9621.0700,Mail Carrier
9621.0800,"Runner, Mail"
9621.0900,"Sorter, Mail"
9621.1200,Hotel Concierge
9621.1300,Water Carrier
9621.9900,"Messengers, Package Deliverers and"
9623.0100,Vending Machine Attendant
9623.0200,Coin Collector
9623.0300,Meter Reader
9623.0301,Municipal Water and Sewage Assessor
9623.0401,PUC Attendant
9623.0501,Tyre Inflation Attendant
9623.0601,Quick Care Point Attendant
9623.9900,"Vending Machine Money Collectors, Meter"
9629.0100,Usher
9629.9900,"Doorkeepers, Watchpersons and Related"
8122.7200,
8181.2200,
7314.9900,
7314.0800,
7231.0102,Access Controls
7411.0101,Accessory Fitter
9329.0701,"Accident Officer,"
1324.2000,
1120.3401,Account Executive
2431.0202,Accountant
2411.0100,
4311.9900,
4313.0101,
4311.0401,Accounts
4313.0201,Acid Concentrator
8131.8000,
8131.7700,
8131.8100,
7124.0200,
2659.0200,
2655.0100,
2120.0200,
4132.1000,
7412.0300,
1112.0700,
1112.0800,
1112.0600,
1112.0400,
1112.0100,
2263.0200,
7532.0902,Advertisement
2431.0400,
2431.9900,Advertising and
1222.9900,
1222.0102,Advertising Sales
5211.0100,
2611.0900,
2611.0300,
2165.0300,
8343.1700,
1324.0900,
3115.1000,
8131.8800,
8171.1100,
1311.9900,
2141.0900,
3142.9900,`
7233.2800,
6116.0101,Agriculture
6116.0102,Agriculture Field
2412.0501,Agronomist
2132.0100,
2132.9900,
3132.0700,
3132.0900,
5111.0600,
5111.0300,
3154.0100,
3154.9900,
5111.0500,
7232.9900,
3153.0400,
3153.9900,
7232.0100,
2142.0800,
2131.0800,
2212.0300,
3132.0800,
8131.2100,
8131.7200,
3212.0301,Anaesthetist
2211.0400,
2511.0105,Analyst – Research
2421.0101,"Anatomist,"
2211.0300,
9332.9900,
2250.0400,
3240.0300,
2265.0300,
2250.0100,
6129.9900,
2166.0205,Annealer (Glass
8181.1400,
8121.4700,
2632.0900,
2632.0700,
2632.0800,
6123.9900,
2512.0701,"Appraiser,"
3315.0300,
2632.1100,
2161.0100,
2144.1100,
2621.0100,
2621.9900,
3322.0801,Area Parts
5222.0101,Area Sales Officer
2433.0101,Area Service
1213.0201,Armature Winder
7412.0400,
5414.0151,Armourer
7222.0900,
2166.0111,Art Teacher
2355.0100,
6130.0100,
2355.9900,
7311.0300,
8219.0300,
8212.0200,
8211.0900,
8212.0700,
8211.0200,
8211.1200,
8219.0100,
8211.1100,
8212.0400,
8211.1400,
7536.2200,
8131.9000,
8219.0400,
8211.1300,
8211.0400,
8219.0200,
8211.0600,
8211.0500,
8211.0300,
8211.0700,
8211.0800,
8211.0100,
7223.0401,Assembly Line
7422.1901,Assembly Line
3122.0601,Assembly
8212.2201,Assembly
8212.1401,Assembly
8212.0900,
8212.0800,
8212.1801,Assembly
3139.2001,Assignment
5414.0102,Assistant Bar
7214.1101,Assistant
5142.0101,Assistant Casting
8121.3801,Assistant Hair
5141.0201,Assistant
3112.0701,Assistant Mason
7112.0601,Assistant Painter
7131.0101,Assistant
3255.0101,Assistant
7119.0301,
7115.0201,Associate –
2120.0501,Associate – Clinical
3512.0601,Associate – CRM
5244.0102,Associate –
2641.0701,Associate –
2411.0201,Associate –
2641.0801,Associate –
3512.0702,Associate –
2423.0101,Associate – Supply
3323.0601,Associate –
2411.0101,Associate
5244.0202,Occupational
3512.0202,Associate Network
5242.0501,
5242.0502,Astrologer
5161.0100,
5161.9900,
2111.0900,
3422.0100,
2611.0800,
2611.0100,
3339.0300,
4311.0500,
2411.0200,
2641.0100,
2641.9900,
7313.1302,Auto Body
7132.0203,Auto Body
7213.0302,Auto Bruter
7313.1306,Auto Engine
7213.0201,Auto Service
3115.0602,Auto Service
7231.0108,Auto Service
7231.0107,Auto Service
7231.0501,Auto Spray Painter
7132.0205,Auto Spray
7132.0202,Autoclave
8131.3501,
3139.1501,Automated Optical
3113.0803,Automated Optical
7412.0103,Automation
7412.0101,Automobile
2144.0800,
7132.0204,Automotive Body
7231.0103,Automotive Body
7231.0104,Automotive
3115.0201,
7132.0901,Auto -Tester
7421.1201,"Ayah, Domestic"
5311.0400,
5311.0100,
8152.2100,
2131.1200,
7312.1600,
4419.0400,
7512.0100,
7512.9900,
7318.0900,
8131.5900,
7223.2500,
7223.2600,
8181.2400,
8159.0300,
6112.0701,Occupational
6111.0901,Band Builder (Tyre
8141.1900,
8172.0300,
8131.4600,
4311.0200,
4211.9900,
8111.2400,
5141.0300,
7412.0104,Bare Foot
3142.0201,Bark Pitman
7535.1100,
5132.0100,
7321.1700,
8172.0900,
5132.9900,
7317.0700,
7317.9900,
8181.2100,
3133.0400,
8114.0200,
7318.1000,
5142.0700,
3432.0501,Battery Assembler
8212.0100,
8212.0300,
7419.0500,
7315.1000,
8141.0600,
7318.5000,
5131.0300,
7233.0301,"Beaterman, Paper"
3139.0200,
5142.0100,
5142.9900,
6123.0101,
9621.0400,
7312.0500,
7233.0401,Belt Maker
7536.2600,
8122.7400,
7315.0700,
7223.2000,
7516.0900,
7516.0700,
4311.0700,
4214.0100,
9510.0200,
4132.1400,
2633.0200,
2131.0100,
2131.9900,
2143.0200,
3211.0200,
8342.1800,
7221.0100,
7221.9900,
3122.6504,Blade Sawyer
8189.0405,"Bleacher, Paper"
8171.0900,
3133.0600,
8154.9900,
3134.0500,
7516.0300,
3122.6507,Blood Bank
3212.0602,Blood Donor Unit
3412.0100,
7315.0300,
3132.1200,
7315.0100,
7315.0200,
8181.0100,
3118.0900,
8350.0600,
7522.0600,
7522.0800,
3115.0104,Boiler Fitter
7214.0300,
8182.0400,
7214.0500,
3122.1600,
8182.0200,
8182.0300,
8182.0100,
7313.2501,Boiling Tub
3133.0300,
7323.0100,
7323.9900,
7323.0400,
7323.0300,
4212.0100,
4221.0400,
4311.0101,
4132.1300,
4212.0200,
4212.9900,
8342.1000,
9510.0100,
7223.1701,
2131.0400,
8142.0700,
8160.8100,
8160.8000,
7313.1504,Box Assembly
8212.2202,Box Closing
8131.4500,
8131.4300,
8131.2600,
8131.4200,
8212.1607,"Braid Maker, Hand"
7318.6700,
8152.1300,
7322.1000,
4411.0200,
4414.0100,
4131.0400,
7231.0105,"Braker, Passenger"
8312.0500,
5112.0300,
3339.0200,
7312.1700,
8111.2100,
7212.0500,
7318.3800,
3131.0900,
8160.6800,
8181.1900,
7112.0300,
7112.0200,
7112.9900,
7314.0700,
8343.1300,
3341.1100,
8131.3200,
7511.0400,
3114.0804,Broadcasting and
3521.9900,
3311.0100,
7317.1000,
7317.1400,
7317.1300,
8154.2400,
3122.6506,BSS Support
3114.0601,Bucket Wheel
8342.0600,
6112.0400,
2412.0300,
2659.0700,
7111.9900,
7411.9900,
2161.9900,
5153.9900,
9313.9900,
7119.9900,
7124.0100,
8183.0100,
6111.1401,Bulldozer
8342.0101,
8181.3100,
8331.9900,
5112.1000,
4419.0102,Business
2433.0601,Butcher
7511.0100,
7511.9900,
5131.0100,
7513.0300,
7532.1200,
8153.0200,
8142.1200,
8153.0400,
3323.0100,
3323.9900,
7522.0200,
7522.9900,
7422.0800,
8212.1100,
7422.1200,
9621.0300,
8141.0100,
8141.1301,
8154.1800,
8171.2400,
3139.0500,
7311.1002,Calibration
7311.1001,Calibrator
7311.1000,
8212.0600,
7311.0900,
7311.1100,
8189.0301,"Cameraman,"
3521.0300,
7321.1200,
7318.0100,
7318.0200,
7512.0500,
8160.4300,
6210.0800,
7317.0600,
7514.0900,
3322.0300,
7531.0900,
8212.1904,"Captain,"
3152.0100,
2431.0300,
8322.9900,
8160.4900,
8160.5000,
8160.8200,
8154.0700,
8152.0400,
8143.0100,
3211.0801,Cardiologist
2212.0500,
7318.2700,
5153.0100,
5153.0300,
5153.0200,
7115.1100,
7115.1200,
7115.0200,
7115.0100,
7115.0300,
7115.0400,
7115.9900,
7318.6000,
7318.6100,
7318.6200,
7318.0300,
7318.5900,
7422.0700,
9332.0200,
2165.0100,
2165.9900,
2651.0600,
7532.0300,
4211.0200,
4211.0301,
4211.0302,"Cashier, General"
4211.0100,
8114.0500,
7314.0200,
8121.4400,
3122.4401,Casting Line
3122.4402,Casting Machine
8189.0501,Casting Machine
8121.4300,
8121.3301,Casting Technician
7211.0201,"Caulker, Boat"
7115.1300,
8171.0800,
7411.0102,CCTV Supervisor
5414.0121,Cell Room
8131.8200,
8143.0300,
8114.9900,
7114.0200,
8113.0400,
8142.1500,
3135.3100,
8160.4000,
2141.2300,
2320.0101,"Chairman,"
2612.0800,
9111.0200,
2166.0206,"Charcoal Burner,"
8131.5600,
6210.1700,
3122.5900,
8121.3000,
8322.0102,"Chauffer, Driver"
8322.0101,Check Fl ight
3153.1000,
3153.0700,
3153.0200,
9329.0400,
7314.1200,
7513.0400,
2145.0400,
2145.0600,
2145.0700,
2145.0100,
2145.0300,
2145.0500,
3116.9900,
2145.9900,
3133.0700,
3133.9900,Chemical Products
8131.9900,
3111.0400,
2113.0500,
2131.1300,
2131.1400,
2113.0800,
2113.0100,
2113.0600,
2113.0300,
2113.0200,
2262.0100,
2262.0101,"Chemist, Physical"
2113.0400,
3116.0600,
2113.9900,
7516.1100,
7317.1100,
3151.0100,
3153.0900,
1120.3800,
3153.0600,
3152.0200,
3153.0100,
5111.0100,
2635.0500,
5311.0200,
5311.9900,
2635.0800,
6111.1801,"Chipperman,"
8171.0100,
2264.0300,
7512.0800,
8160.1800,
2653.0100,
2653.9900,
7516.0500,
7516.0600,
8160.8800,
3521.0900,
3521.0100,
7321.0801,Circuit Imaging
7321.0802,Circular Saw
8172.0400,
2659.0500,
6111.1101,Occupational
2142.0200,
2142.0100,
2142.0600,
2142.0400,
2142.0900,
2142.0700,
2142.0300,
3112.9900,
2142.9900,
3315.0200,
7312.1500,
7314.1100,
8181.3200,
7314.0300,
9112.0200,
7231.0900,
9111.0300,
9122.0100,
5151.9900,
2166.0207,Clerical Support
4419.9900,
4311.0600,
4110.0200,
8122.7800,
2634.0600,
2632.0300,
7543.0101,
3113.0901,Cluster Manager
1330.0701,Clutch Specialist
7231.0106,CNC Operator –
7223.5002,CNC Operator –
7223.5003,CNC Operator –
7223.6002,CNC Operator -
7223.5004,CNC Programmer
7223.6003,CNC Setter -cum -
